AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2018,9,herido,Pasajero,Choque,M,16,1
2018,9,herido,Pasajero,Choque,M,44,1
2018,9,herido,Pasajero,Choque,M,30,2
2018,9,herido,Pasajero,Choque,M,66,1
2018,9,herido,Pasajero,Choque,M,25,1
2018,9,herido,Pasajero,Choque,M,62,1
2018,9,herido,Pasajero,Choque,M,8,1
2018,9,herido,Peaton,Atropello,F,77,1
2018,9,herido,Peaton,Atropello,F,48,1
2018,9,herido,Peaton,Atropello,F,70,1
2018,9,herido,Peaton,Atropello,F,10,1
2018,9,herido,Peaton,Atropello,M,32,1
2018,9,herido,Peaton,Atropello,M,21,2
2018,9,herido,Peaton,Atropello,M,52,2
2018,9,herido,Peaton,Atropello,M,41,2
2018,9,herido,Peaton,Atropello,M,77,1
2018,9,herido,Peaton,Atropello,M,38,1
2018,9,herido,Peaton,Atropello,M,64,1
2018,9,herido,Peaton,Atropello,M,72,1
2018,9,herido,Peaton,Atropello,M,44,1
2018,9,herido,Peaton,Atropello,M,20,1
2018,9,herido,Peaton,Atropello,M,27,1
2018,9,herido,Peaton,Atropello,M,61,1
2018,9,herido,Peaton,Atropello,M,7,1
2018,9,herido,Peaton,Atropello,M,67,2
2018,9,herido,Peaton,Atropello,M,34,2
2018,9,herido,Peaton,Atropello,M,8,2
2018,9,herido,Peaton,Atropello,M,80,1
2018,9,herido,Peaton,Atropello,M,5,1
2018,9,herido,Peaton,Atropello,M,57,1
2018,9,herido,Peaton,Atropello,M,10,2
2018,9,herido,Peaton,Atropello,M,84,1
2018,9,herido,Peaton,Atropello,M,90,1
2018,9,herido,Peaton,Choque,M,29,1
2018,9,muerto,Peaton,Atropello,F,25,1
2018,9,muerto,Peaton,Atropello,M,44,1
2018,9,muerto,Peaton,Atropello,M,60,1
2018,9,muerto,Peaton,Atropello,M,81,1
2018,10,herido,Acompañante,Atropello,M,16,1
2018,10,herido,Acompañante,Choque,F,24,2
2018,10,herido,Acompañante,Choque,F,32,1
2018,10,herido,Acompañante,Choque,F,29,1
2018,10,herido,Acompañante,Choque,F,20,1
2018,10,herido,Acompañante,Choque,F,28,1
2018,10,herido,Acompañante,Choque,F,34,1
2018,10,herido,Acompañante,Choque,F,8,1
2018,10,herido,Acompañante,Choque,M,32,3
2018,10,herido,Acompañante,Choque,M,26,1
2018,10,herido,Acompañante,Choque,M,51,1
2018,10,herido,Acompañante,Choque,M,46,1
2018,10,herido,Acompañante,Choque,M,22,2
2018,10,herido,Acompañante,Choque,M,38,1
2018,10,herido,Acompañante,Choque,M,23,1
2018,10,herido,Acompañante,Choque,M,39,1
2018,10,herido,Acompañante,Choque,M,44,2
2018,10,herido,Acompañante,Choque,M,30,2
2018,10,herido,Acompañante,Choque,M,20,2
2018,10,herido,Acompañante,Choque,M,31,1
2018,10,herido,Acompañante,Choque,M,27,2
2018,10,herido,Acompañante,Choque,M,36,1
2018,10,herido,Acompañante,Choque,M,25,1
2018,10,herido,Acompañante,Choque,M,34,1
2018,10,herido,Acompañante,Choque,M,6,1
2018,10,herido,Acompañante,Choque,M,8,1
2018,10,herido,Acompañante,Choque,M,2,1
2018,10,herido,Acompañante,Choque,M,1,1
2018,10,herido,Acompañante,Choque,M,12,1
2018,10,herido,Ciclista,Choque,M,13,1
2018,10,herido,Ciclista,Choque,M,29,1
2018,10,herido,Ciclista,Choque,M,28,1
2018,10,herido,Ciclista,Choque,M,60,1
2018,10,herido,Ciclista,Choque,M,55,1
2018,10,herido,Ciclista,Choque,M,18,2
2018,10,herido,Ciclista,Choque,M,17,1
2018,10,herido,Conductor,Atropello,M,59,1
2018,10,herido,Conductor,Choque,F,26,1
2018,10,herido,Conductor,Choque,F,50,1
2018,10,herido,Conductor,Choque,F,39,1
2018,10,herido,Conductor,Choque,F,29,1
2018,10,herido,Conductor,Choque,F,28,1
2018,10,herido,Conductor,Choque,F,42,1
2018,10,herido,Conductor,Choque,F,57,1
2018,10,herido,Conductor,Choque,M,24,1
2018,10,herido,Conductor,Choque,M,32,1
2018,10,herido,Conductor,Choque,M,41,1
2018,10,herido,Conductor,Choque,M,51,1
2018,10,herido,Conductor,Choque,M,37,1
2018,10,herido,Conductor,Choque,M,23,1
2018,10,herido,Conductor,Choque,M,65,1
2018,10,herido,Conductor,Choque,M,29,1
2018,10,herido,Conductor,Choque,M,31,1
2018,10,herido,Conductor,Choque,M,27,1
2018,10,herido,Conductor,Choque,M,66,3
2018,10,herido,Conductor,Choque,M,25,1
2018,10,herido,Conductor,Choque,M,34,1
2018,10,herido,Conductor,Choque,M,43,3
2018,10,herido,Conductor,Choque,M,45,1
2018,10,herido,Conductor,Choque,M,57,1
2018,10,herido,Conductor,Volcamiento,F,26,1
2018,10,muerto,Conductor,Choque,M,36,1
2018,10,herido,Motociclista,Atropello,M,30,1
2018,10,herido,Motociclista,Choque,F,24,1
2018,10,herido,Motociclista,Choque,F,32,1
2018,10,herido,Motociclista,Choque,F,41,1
2018,10,herido,Motociclista,Choque,F,50,1
2018,10,herido,Motociclista,Choque,F,40,1
2018,10,herido,Motociclista,Choque,F,29,1
2018,10,herido,Motociclista,Choque,F,34,2
2018,10,herido,Motociclista,Choque,M,24,4
2018,10,herido,Motociclista,Choque,M,32,3
2018,10,herido,Motociclista,Choque,M,21,1
2018,10,herido,Motociclista,Choque,M,26,1
2018,10,herido,Motociclista,Choque,M,52,1
2018,10,herido,Motociclista,Choque,M,41,4
2018,10,herido,Motociclista,Choque,M,35,2
2018,10,herido,Motociclista,Choque,M,46,2
2018,10,herido,Motociclista,Choque,M,22,2
2018,10,herido,Motociclista,Choque,M,38,2
2018,10,herido,Motociclista,Choque,M,37,3
2018,10,herido,Motociclista,Choque,M,23,4
2018,10,herido,Motociclista,Choque,M,40,2
2018,10,herido,Motociclista,Choque,M,48,1
2018,10,herido,Motociclista,Choque,M,29,4
2018,10,herido,Motociclista,Choque,M,44,1
2018,10,herido,Motociclista,Choque,M,33,1
2018,10,herido,Motociclista,Choque,M,30,4
2018,10,herido,Motociclista,Choque,M,20,1
2018,10,herido,Motociclista,Choque,M,27,4
2018,10,herido,Motociclista,Choque,M,49,1
2018,10,herido,Motociclista,Choque,M,28,1
2018,10,herido,Motociclista,Choque,M,36,1
2018,10,herido,Motociclista,Choque,M,60,2
2018,10,herido,Motociclista,Choque,M,25,2
2018,10,herido,Motociclista,Choque,M,42,1
2018,10,herido,Motociclista,Choque,M,34,5
2018,10,herido,Motociclista,Choque,M,10,1
2018,10,herido,Motociclista,Otro,M,24,1
2018,10,muerto,Motociclista,Choque,M,41,1
2018,10,muerto,Motociclista,Choque,M,43,1
2018,10,herido,Pasajero,Caida Ocupante,F,39,1
2018,10,herido,Pasajero,Caida Ocupante,M,24,1
2018,10,herido,Pasajero,Choque,F,39,1
2018,10,herido,Pasajero,Choque,F,40,2
2018,10,herido,Pasajero,Choque,F,33,1
2018,10,herido,Pasajero,Choque,F,9,1
2018,10,herido,Pasajero,Choque,F,25,1
2018,10,herido,Pasajero,Choque,F,42,1
2018,10,herido,Pasajero,Choque,F,34,1
2018,10,herido,Pasajero,Choque,F,54,1
2018,10,herido,Pasajero,Choque,M,24,2
2018,10,herido,Pasajero,Choque,M,19,1
2018,10,herido,Pasajero,Choque,M,26,1
2018,10,herido,Pasajero,Choque,M,41,1
2018,10,herido,Pasajero,Choque,M,35,1
2018,10,herido,Pasajero,Choque,M,39,1
2018,10,herido,Pasajero,Choque,M,48,3
2018,10,herido,Pasajero,Choque,M,33,2
2018,10,herido,Pasajero,Choque,M,31,1
2018,10,herido,Pasajero,Choque,M,27,1
2018,10,herido,Pasajero,Choque,M,49,1
2018,10,herido,Pasajero,Choque,M,28,2
2018,10,herido,Pasajero,Choque,M,61,1
2018,10,herido,Pasajero,Choque,M,53,1
2018,10,herido,Pasajero,Choque,M,25,1
2018,10,herido,Pasajero,Choque,M,42,1
2018,10,herido,Pasajero,Choque,M,43,1
2018,10,herido,Pasajero,Choque,M,47,1
2018,10,herido,Pasajero,Choque,M,1,1
2018,10,herido,Pasajero,Volcamiento,F,53,1
2018,10,herido,Pasajero,Volcamiento,M,20,1
2018,10,herido,Pasajero,Volcamiento,M,18,1
2018,10,herido,Peaton,Atropello,F,44,1
2018,10,herido,Peaton,Atropello,F,27,1
2018,10,herido,Peaton,Atropello,M,26,1
2018,10,herido,Peaton,Atropello,M,35,1
2018,10,herido,Peaton,Atropello,M,23,1
2018,10,herido,Peaton,Atropello,M,39,1
2018,10,herido,Peaton,Atropello,M,44,1
2018,10,herido,Peaton,Atropello,M,31,2
2018,10,herido,Peaton,Atropello,M,9,1
2018,10,herido,Peaton,Atropello,M,78,1
2018,10,herido,Peaton,Atropello,M,53,1
2018,10,herido,Peaton,Atropello,M,34,1
2018,10,herido,Peaton,Atropello,M,62,1
2018,10,herido,Peaton,Atropello,M,55,1
2018,10,herido,Peaton,Atropello,M,70,1
2018,10,herido,Peaton,Atropello,M,47,2
2018,10,herido,Peaton,Atropello,M,5,1
2018,10,herido,Peaton,Atropello,M,88,1
2018,10,herido,Peaton,Choque,F,50,1
2018,10,herido,Peaton,Choque,M,65,1
2018,10,herido,Peaton,Choque,M,69,1
2018,10,herido,Peaton,Otro,M,53,1
2018,10,muerto,Peaton,Atropello,F,40,1
2018,10,muerto,Peaton,Atropello,M,73,1
2018,11,herido,Acompañante,Atropello,M,26,1
2018,11,herido,Acompañante,Choque,F,32,1
2018,11,herido,Acompañante,Choque,F,19,1
2018,11,herido,Acompañante,Choque,F,50,1
2018,11,herido,Acompañante,Choque,F,35,1
2018,11,herido,Acompañante,Choque,F,22,1
2018,11,herido,Acompañante,Choque,F,30,2
2018,11,herido,Acompañante,Choque,F,25,1
2018,11,herido,Acompañante,Choque,M,24,1
2018,11,herido,Acompañante,Choque,M,21,1
2018,11,herido,Acompañante,Choque,M,26,1
2018,11,herido,Acompañante,Choque,M,41,1
2018,11,herido,Acompañante,Choque,M,37,1
2018,11,herido,Acompañante,Choque,M,23,1
2018,11,herido,Acompañante,Choque,M,39,1
2018,11,herido,Acompañante,Choque,M,48,1
2018,11,herido,Acompañante,Choque,M,29,1
2018,11,herido,Acompañante,Choque,M,30,2
2018,11,herido,Acompañante,Choque,M,20,1
2018,11,herido,Acompañante,Choque,M,15,1
2018,11,herido,Acompañante,Choque,M,27,1
2018,11,herido,Acompañante,Choque,M,36,1
2018,11,herido,Acompañante,Choque,M,60,1
2018,11,herido,Acompañante,Choque,M,25,1
2018,11,herido,Acompañante,Choque,M,34,1
2018,11,herido,Acompañante,Choque,M,11,1
2018,11,herido,Acompañante,Choque,M,12,2
2018,11,herido,Ciclista,Atropello,M,58,1
2018,11,herido,Ciclista,Choque,M,23,1
2018,11,herido,Ciclista,Choque,M,64,1
2018,11,herido,Ciclista,Choque,M,39,1
2018,11,herido,Ciclista,Choque,M,48,1
2018,11,herido,Ciclista,Choque,M,63,1
2018,11,herido,Conductor,Choque,F,20,1
2018,11,herido,Conductor,Choque,M,21,3
2018,11,herido,Conductor,Choque,M,26,1
2018,11,herido,Conductor,Choque,M,52,2
2018,11,herido,Conductor,Choque,M,35,1
2018,11,herido,Conductor,Choque,M,22,2
2018,11,herido,Conductor,Choque,M,37,1
2018,11,herido,Conductor,Choque,M,29,1
2018,11,herido,Conductor,Choque,M,28,1
2018,11,herido,Conductor,Choque,M,61,1
2018,11,herido,Conductor,Choque,M,25,1
2018,11,herido,Conductor,Choque,M,42,1
2018,11,herido,Conductor,Choque,M,34,1
2018,11,herido,Conductor,Choque,M,57,1
2018,11,herido,Conductor,Volcamiento,M,42,1
2018,11,herido,Motociclista,Atropello,M,21,1
2018,11,herido,Motociclista,Atropello,M,26,1
2018,11,herido,Motociclista,Atropello,M,56,1
2018,11,herido,Motociclista,Choque,F,24,1
2018,11,herido,Motociclista,Choque,F,26,1
2018,11,herido,Motociclista,Choque,F,35,1
2018,11,herido,Motociclista,Choque,F,37,1
2018,11,herido,Motociclista,Choque,F,39,2
2018,11,herido,Motociclista,Choque,F,28,1
2018,11,herido,Motociclista,Choque,F,25,1
2018,11,herido,Motociclista,Choque,M,24,4
2018,11,herido,Motociclista,Choque,M,32,2
2018,11,herido,Motociclista,Choque,M,21,2
2018,11,herido,Motociclista,Choque,M,26,2
2018,11,herido,Motociclista,Choque,M,41,4
2018,11,herido,Motociclista,Choque,M,50,2
2018,11,herido,Motociclista,Choque,M,35,3
2018,11,herido,Motociclista,Choque,M,22,4
2018,11,herido,Motociclista,Choque,M,38,1
2018,11,herido,Motociclista,Choque,M,37,4
2018,11,herido,Motociclista,Choque,M,23,2
2018,11,herido,Motociclista,Choque,M,39,1
2018,11,herido,Motociclista,Choque,M,40,1
2018,11,herido,Motociclista,Choque,M,58,1
2018,11,herido,Motociclista,Choque,M,29,2
2018,11,herido,Motociclista,Choque,M,44,1
2018,11,herido,Motociclista,Choque,M,33,1
2018,11,herido,Motociclista,Choque,M,20,2
2018,11,herido,Motociclista,Choque,M,31,3
2018,11,herido,Motociclista,Choque,M,59,1
2018,11,herido,Motociclista,Choque,M,27,4
2018,11,herido,Motociclista,Choque,M,49,3
2018,11,herido,Motociclista,Choque,M,28,2
2018,11,herido,Motociclista,Choque,M,36,4
2018,11,herido,Motociclista,Choque,M,60,1
2018,11,herido,Motociclista,Choque,M,25,2
2018,11,herido,Motociclista,Choque,M,42,2
2018,11,herido,Motociclista,Choque,M,62,1
2018,11,herido,Motociclista,Choque,M,45,1
2018,11,herido,Motociclista,Choque,M,47,1
2018,11,herido,Motociclista,Choque,M,57,1
2018,11,herido,Motociclista,Choque,M,17,1
2018,11,herido,Motociclista,Otro,F,32,1
2018,11,herido,Motociclista,Otro,M,29,1
2018,11,herido,Motociclista,Volcamiento,F,41,1
2018,11,muerto,Motociclista,Choque,M,21,1
2018,11,herido,Pasajero,Atropello,F,23,1
2018,11,herido,Pasajero,Atropello,M,20,1
2018,11,herido,Pasajero,Atropello,M,17,1
2018,11,herido,Pasajero,Caida Ocupante,F,58,1
2018,11,herido,Pasajero,Caida Ocupante,F,63,1
2018,11,herido,Pasajero,Caida Ocupante,M,59,1
2018,11,herido,Pasajero,Choque,F,32,2
2018,11,herido,Pasajero,Choque,F,41,1
2018,11,herido,Pasajero,Choque,F,38,2
2018,11,herido,Pasajero,Choque,F,29,2
2018,11,herido,Pasajero,Choque,M,26,1
2018,11,herido,Pasajero,Choque,M,41,1
2018,11,herido,Pasajero,Choque,M,35,1
2018,11,herido,Pasajero,Choque,M,22,1
2018,11,herido,Pasajero,Choque,M,23,2
2018,11,herido,Pasajero,Choque,M,64,1
2018,11,herido,Pasajero,Choque,M,39,3
2018,11,herido,Pasajero,Choque,M,30,1
2018,11,herido,Pasajero,Choque,M,15,1
2018,11,herido,Pasajero,Choque,M,53,1
2018,11,herido,Pasajero,Choque,M,34,1
2018,11,herido,Pasajero,Choque,M,55,2
2018,11,herido,Pasajero,Choque,M,79,1
2018,11,herido,Pasajero,Choque,M,3,2
2018,11,herido,Peaton,Atropello,F,21,1
2018,11,herido,Peaton,Atropello,F,40,1
2018,11,herido,Peaton,Atropello,F,28,1
2018,11,herido,Peaton,Atropello,F,73,1
2018,11,herido,Peaton,Atropello,M,24,1
2018,11,herido,Peaton,Atropello,M,19,1
2018,11,herido,Peaton,Atropello,M,21,1
2018,11,herido,Peaton,Atropello,M,41,1
2018,11,herido,Peaton,Atropello,M,22,1
2018,11,herido,Peaton,Atropello,M,65,1
2018,11,herido,Peaton,Atropello,M,29,1
2018,11,herido,Peaton,Atropello,M,56,1
2018,11,herido,Peaton,Atropello,M,30,1
2018,11,herido,Peaton,Atropello,M,20,1
2018,11,herido,Peaton,Atropello,M,63,1
2018,11,herido,Peaton,Atropello,M,27,1
2018,11,herido,Peaton,Atropello,M,49,1
2018,11,herido,Peaton,Atropello,M,25,2
2018,11,herido,Peaton,Atropello,M,34,2
2018,11,herido,Peaton,Atropello,M,6,1
2018,11,herido,Peaton,Atropello,M,8,1
2018,11,herido,Peaton,Atropello,M,18,1
2018,11,herido,Peaton,Atropello,M,43,1
2018,11,herido,Peaton,Atropello,M,57,1
2018,11,herido,Peaton,Atropello,M,74,1
2018,11,herido,Peaton,Choque,M,46,1
2018,11,herido,Peaton,Choque,M,64,1
2018,11,muerto,Peaton,Atropello,F,40,1
2018,12,herido,Acompañante,Atropello,M,19,1
2018,12,herido,Acompañante,Caida Ocupante,M,30,1
2018,12,herido,Acompañante,Choque,F,21,1
2018,12,herido,Acompañante,Choque,F,35,1
2018,12,herido,Acompañante,Choque,F,48,1
2018,12,herido,Acompañante,Choque,F,58,1
2018,12,herido,Acompañante,Choque,F,16,1
2018,12,herido,Acompañante,Choque,F,20,1
2018,12,herido,Acompañante,Choque,F,66,1
2018,12,herido,Acompañante,Choque,F,42,1
2018,12,herido,Acompañante,Choque,F,47,1
2018,12,herido,Acompañante,Choque,F,17,1
2018,12,herido,Acompañante,Choque,M,24,1
2018,12,herido,Acompañante,Choque,M,32,1
2018,12,herido,Acompañante,Choque,M,19,1
2018,12,herido,Acompañante,Choque,M,46,1
2018,12,herido,Acompañante,Choque,M,22,1
2018,12,herido,Acompañante,Choque,M,23,1
2018,12,herido,Acompañante,Choque,M,29,1
2018,12,herido,Acompañante,Choque,M,16,1
2018,12,herido,Acompañante,Choque,M,33,1
2018,12,herido,Acompañante,Choque,M,30,1
2018,12,herido,Acompañante,Choque,M,20,1
2018,12,herido,Acompañante,Choque,M,31,1
2018,12,herido,Acompañante,Choque,M,28,1
2018,12,herido,Acompañante,Otro,M,26,1
2018,12,herido,Ciclista,Choque,M,32,1
2018,12,herido,Ciclista,Choque,M,41,1
2018,12,herido,Ciclista,Choque,M,9,1
2018,12,herido,Conductor,Choque,F,25,1
2018,12,herido,Conductor,Choque,F,67,1
2018,12,herido,Conductor,Choque,M,24,1
2018,12,herido,Conductor,Choque,M,32,1
2018,12,herido,Conductor,Choque,M,26,2
2018,12,herido,Conductor,Choque,M,50,1
2018,12,herido,Conductor,Choque,M,48,1
2018,12,herido,Conductor,Choque,M,16,1
2018,12,herido,Conductor,Choque,M,28,1
2018,12,herido,Conductor,Choque,M,36,2
2018,12,herido,Conductor,Choque,M,60,2
2018,12,herido,Conductor,Choque,M,61,1
2018,12,herido,Conductor,Choque,M,53,1
2018,12,herido,Conductor,Choque,M,62,1
2018,12,herido,Conductor,Choque,M,18,1
2018,12,herido,Conductor,Volcamiento,M,48,1
2018,12,herido,Motociclista,Atropello,M,19,1
2018,12,herido,Motociclista,Atropello,M,28,1
2018,12,herido,Motociclista,Choque,F,23,1
2018,12,herido,Motociclista,Choque,F,33,2
2018,12,herido,Motociclista,Choque,F,27,1
2018,12,herido,Motociclista,Choque,F,45,1
2018,12,herido,Motociclista,Choque,M,24,2
2018,12,herido,Motociclista,Choque,M,32,1
2018,12,herido,Motociclista,Choque,M,21,2
2018,12,herido,Motociclista,Choque,M,26,5
2018,12,herido,Motociclista,Choque,M,41,2
2018,12,herido,Motociclista,Choque,M,35,2
2018,12,herido,Motociclista,Choque,M,22,4
2018,12,herido,Motociclista,Choque,M,37,2
2018,12,herido,Motociclista,Choque,M,23,2
2018,12,herido,Motociclista,Choque,M,40,4
2018,12,herido,Motociclista,Choque,M,48,1
2018,12,herido,Motociclista,Choque,M,29,2
2018,12,herido,Motociclista,Choque,M,44,2
2018,12,herido,Motociclista,Choque,M,33,1
2018,12,herido,Motociclista,Choque,M,30,2
2018,12,herido,Motociclista,Choque,M,20,4
2018,12,herido,Motociclista,Choque,M,31,1
2018,12,herido,Motociclista,Choque,M,59,2
2018,12,herido,Motociclista,Choque,M,27,1
2018,12,herido,Motociclista,Choque,M,28,3
2018,12,herido,Motociclista,Choque,M,34,2
2018,12,herido,Motociclista,Choque,M,55,1
2018,12,herido,Motociclista,Choque,M,54,1
2018,12,herido,Motociclista,Choque,M,43,2
2018,12,herido,Motociclista,Choque,M,45,2
2018,12,herido,Motociclista,Choque,M,47,1
2018,12,herido,Motociclista,Otro,F,32,1
2018,12,herido,Motociclista,Otro,M,32,1
2018,12,muerto,Motociclista,Choque,M,37,1
2018,12,herido,Pasajero,Atropello,M,64,1
2018,12,herido,Pasajero,Caida Ocupante,F,79,1
2018,12,herido,Pasajero,Caida Ocupante,M,42,1
2018,12,herido,Pasajero,Choque,F,24,1
2018,12,herido,Pasajero,Choque,F,52,1
2018,12,herido,Pasajero,Choque,F,37,1
2018,12,herido,Pasajero,Choque,F,23,1
2018,12,herido,Pasajero,Choque,F,40,2
2018,12,herido,Pasajero,Choque,F,44,1
2018,12,herido,Pasajero,Choque,F,20,1
2018,12,herido,Pasajero,Choque,F,28,3
2018,12,herido,Pasajero,Choque,F,18,1
2018,12,herido,Pasajero,Choque,F,57,1
2018,12,herido,Pasajero,Choque,M,24,1
2018,12,herido,Pasajero,Choque,M,21,1
2018,12,herido,Pasajero,Choque,M,52,1
2018,12,herido,Pasajero,Choque,M,41,2
2018,12,herido,Pasajero,Choque,M,50,1
2018,12,herido,Pasajero,Choque,M,35,2
2018,12,herido,Pasajero,Choque,M,46,3
2018,12,herido,Pasajero,Choque,M,14,1
2018,12,herido,Pasajero,Choque,M,37,2
2018,12,herido,Pasajero,Choque,M,23,1
2018,12,herido,Pasajero,Choque,M,29,2
2018,12,herido,Pasajero,Choque,M,72,2
2018,12,herido,Pasajero,Choque,M,16,1
2018,12,herido,Pasajero,Choque,M,44,3
2018,12,herido,Pasajero,Choque,M,30,1
2018,12,herido,Pasajero,Choque,M,20,2
2018,12,herido,Pasajero,Choque,M,28,1
2018,12,herido,Pasajero,Choque,M,7,1
2018,12,herido,Pasajero,Choque,M,18,2
2018,12,herido,Pasajero,Choque,M,43,1
2018,12,herido,Pasajero,Choque,M,45,1
2018,12,herido,Pasajero,Choque,M,12,1
2018,12,herido,Pasajero,Otro,F,26,1
2018,12,herido,Pasajero,Volcamiento,F,36,1
2018,12,herido,Pasajero,Volcamiento,M,24,3
2018,12,herido,Pasajero,Volcamiento,M,21,1
2018,12,herido,Pasajero,Volcamiento,M,26,2
2018,12,herido,Pasajero,Volcamiento,M,41,1
2018,12,herido,Pasajero,Volcamiento,M,46,1
2018,12,herido,Pasajero,Volcamiento,M,22,1
2018,12,herido,Pasajero,Volcamiento,M,39,2
2018,12,herido,Pasajero,Volcamiento,M,27,1
2018,12,herido,Pasajero,Volcamiento,M,36,1
2018,12,herido,Pasajero,Volcamiento,M,60,1
2018,12,herido,Pasajero,Volcamiento,M,34,1
2018,12,herido,Pasajero,Volcamiento,M,45,1
2018,12,herido,Pasajero,Volcamiento,M,47,1
2018,12,herido,Pasajero,Volcamiento,M,75,1
2018,12,herido,Peaton,Atropello,F,38,1
2018,12,herido,Peaton,Atropello,F,71,1
2018,12,herido,Peaton,Atropello,F,73,1
2018,12,herido,Peaton,Atropello,F,47,1
2018,12,herido,Peaton,Atropello,F,79,1
2018,12,herido,Peaton,Atropello,M,24,1
2018,12,herido,Peaton,Atropello,M,41,1
2018,12,herido,Peaton,Atropello,M,50,1
2018,12,herido,Peaton,Atropello,M,35,1
2018,12,herido,Peaton,Atropello,M,14,1
2018,12,herido,Peaton,Atropello,M,65,1
2018,12,herido,Peaton,Atropello,M,39,1
2018,12,herido,Peaton,Atropello,M,40,1
2018,12,herido,Peaton,Atropello,M,29,1
2018,12,herido,Peaton,Atropello,M,4,1
2018,12,herido,Peaton,Atropello,M,56,1
2018,12,herido,Peaton,Atropello,M,9,1
2018,12,herido,Peaton,Atropello,M,59,1
2018,12,herido,Peaton,Atropello,M,49,1
2018,12,herido,Peaton,Atropello,M,60,1
2018,12,herido,Peaton,Atropello,M,78,1
2018,12,herido,Peaton,Atropello,M,7,1
2018,12,herido,Peaton,Atropello,M,67,1
2018,12,herido,Peaton,Atropello,M,62,1
2018,12,herido,Peaton,Atropello,M,80,1
2018,12,herido,Peaton,Atropello,M,43,1
2018,12,herido,Peaton,Atropello,M,47,1
2018,12,herido,Peaton,Atropello,M,17,1
2018,12,herido,Peaton,Atropello,M,81,1
2018,12,herido,Peaton,Choque,M,39,1
2019,1,herido,Acompañante,Atropello,M,21,1
2019,1,herido,Acompañante,Caida Ocupante,M,40,1
2019,1,herido,Acompañante,Choque,F,23,1
2019,1,herido,Acompañante,Choque,F,25,1
2019,1,herido,Acompañante,Choque,F,35,1
2019,1,herido,Acompañante,Choque,F,42,1
2019,1,herido,Acompañante,Choque,F,46,1
2019,1,herido,Acompañante,Choque,F,67,1
2019,1,herido,Acompañante,Choque,F,9,1
2019,1,herido,Acompañante,Choque,M,11,1
2019,1,herido,Acompañante,Choque,M,16,1
2019,1,herido,Acompañante,Choque,M,21,1
2019,1,herido,Acompañante,Choque,M,22,2
2019,1,herido,Acompañante,Choque,M,24,1
2019,1,herido,Acompañante,Choque,M,25,1
2019,1,herido,Acompañante,Choque,M,26,1
2019,1,herido,Acompañante,Choque,M,28,1
2019,1,herido,Acompañante,Choque,M,29,1
2019,1,herido,Acompañante,Choque,M,31,1
2019,1,herido,Acompañante,Choque,M,32,1
2019,1,herido,Acompañante,Choque,M,35,1
2019,1,herido,Acompañante,Choque,M,40,2
2019,1,herido,Acompañante,Choque,M,41,1
2019,1,herido,Acompañante,Choque,M,50,2
2019,1,herido,Acompañante,Choque,M,52,1
2019,1,herido,Acompañante,Choque,M,6,1
2019,1,herido,Acompañante,Choque,M,63,1
2019,1,herido,Acompañante,Choque,M,71,1
2019,1,herido,Ciclista,Choque,F,26,1
2019,1,herido,Ciclista,Choque,M,14,1
2019,1,herido,Ciclista,Choque,M,19,2
2019,1,herido,Ciclista,Choque,M,30,1
2019,1,herido,Ciclista,Choque,M,32,1
2019,1,herido,Ciclista,Choque,M,49,1
2019,1,herido,Ciclista,Choque,M,78,1
2019,1,herido,Ciclista,Choque,M,80,1
2019,1,herido,Conductor,Choque,F,30,1
2019,1,herido,Conductor,Choque,M,22,1
2019,1,herido,Conductor,Choque,M,29,1
2019,1,herido,Conductor,Choque,M,30,1
2019,1,herido,Conductor,Choque,M,34,1
2019,1,herido,Conductor,Choque,M,41,1
2019,1,herido,Conductor,Choque,M,42,1
2019,1,herido,Conductor,Choque,M,48,1
2019,1,herido,Conductor,Choque,M,61,2
2019,1,herido,Motociclista,Atropello,M,19,1
2019,1,herido,Motociclista,Atropello,M,22,1
2019,1,herido,Motociclista,Atropello,M,29,2
2019,1,herido,Motociclista,Atropello,M,54,1
2019,1,herido,Motociclista,Caida Ocupante,M,39,1
2019,1,herido,Motociclista,Choque,F,22,1
2019,1,herido,Motociclista,Choque,F,29,1
2019,1,herido,Motociclista,Choque,F,32,2
2019,1,herido,Motociclista,Choque,F,33,1
2019,1,herido,Motociclista,Choque,F,2020,1
2019,1,herido,Motociclista,Choque,M,15,2
2019,1,herido,Motociclista,Choque,M,20,2
2019,1,herido,Motociclista,Choque,M,21,2
2019,1,herido,Motociclista,Choque,M,22,1
2019,1,herido,Motociclista,Choque,M,23,2
2019,1,herido,Motociclista,Choque,M,24,5
2019,1,herido,Motociclista,Choque,M,26,2
2019,1,herido,Motociclista,Choque,M,27,1
2019,1,herido,Motociclista,Choque,M,28,3
2019,1,herido,Motociclista,Choque,M,29,2
2019,1,herido,Motociclista,Choque,M,30,4
2019,1,herido,Motociclista,Choque,M,31,4
2019,1,herido,Motociclista,Choque,M,32,1
2019,1,herido,Motociclista,Choque,M,33,6
2019,1,herido,Motociclista,Choque,M,34,2
2019,1,herido,Motociclista,Choque,M,35,2
2019,1,herido,Motociclista,Choque,M,37,1
2019,1,herido,Motociclista,Choque,M,40,2
